project_id,observation_count,reporting_month,project_name,agency,project_code,ministry,sector,state,approval_date,original_completion_date,revised_completion_date,original_cost_crore,revised_cost_crore,cumulative_expenditure_crore,physical_progress_pct,source_file,source_page,extraction_timestamp,historical_obs_count,avg_progress_historical,progress_trend,cost_increase_rate,target_next_progress,target_next_expenditure,target_progress_change
705392,26,2025-07,Dimapur [Dhansiri]-Sukhobi Kohima [Zubza] NL [82.5 Km],Northeast Frontier Railway [NFR],705392,,,"Multi-States (Nagaland, Assam)",02/2016,03/2025,,6663.0,6663.0,5202.29,79.0,FlashReport_July_2025_page35_table1.csv,35,2026-08-28T21:13:50.690612,0,,,,80.0,5312.26,1.0
705392,26,2025-07,Dimapur [Dhansiri]-Sukhobi Kohima [Zubza] NL [82.5 Km],Northeast Frontier Railway [NFR],705392,,,"Multi-States (Assam, Nagaland)",02/2016,03/2025,,6663.0,6663.0,5202.29,79.0,FlashReport_July_2025_page58_table1.csv,58,2026-08-28T21:13:50.841496,0,,,,80.0,5312.26,1.0
616701,26,2025-07,Lumding Furkating Doubling Project 140 km,Northeast Frontier Railway [NFR],616701,,,"Multi-States (Assam, Nagaland)",01/2025,02/2028,,2123.7,2123.7,13.74,0.0,FlashReport_July_2025_page35_table1.csv,35,2026-08-28T21:13:50.690450,0,,,,0.0,13.74,0.0
705432,26,2025-07,Sivok-Rangpo New Rail Line,Indian Railway Construction International Limited [IRCON],705432,,,Sikkim,05/2010,05/2015,,7877.0,12133.0,8883.6,80.0,FlashReport_July_2025_page35_table1.csv,35,2026-08-28T21:13:50.690757,0,,,,84.0,9039.91,4.0
705432,26,2025-07,Sivok-Rangpo New Rail Line,Indian Railway Construction International Limited [IRCON],705432,,,"Multi-States (Sikkim, West Bengal)",05/2010,05/2015,,7877.0,12133.0,8883.6,80.0,FlashReport_July_2025_page60_table1.csv,60,2026-08-28T21:13:50.856816,0,,,,84.0,9039.91,4.0
612786,13,2025-07,"Construction of New Domestic Terminal Building Building and miscellaneous works including maintenance, operations and AICMC at Kadapa Airport",Airport Authority of India [AAI],612786,Ministry of Civil Aviation,Aviation & Aviation Infrastructure,Andhra Pradesh,01/2024,01/2026,,265.91,265.91,45.54,31.0,FlashReport_July_2025_page37_table1.csv,37,2026-08-28T21:13:50.694358,0,,,,34.0,50.06,3.0
701107,13,2025-07,Construction of New Integrated Terminal Building and associated works including apron to park 3 code E type of aircraft or 6 code C type of aircraft at Vijayawada Airport.,Airport Authority of India [AAI],701107,Ministry of Civil Aviation,Aviation & Aviation Infrastructure,Andhra Pradesh,09/2020,09/2022,,611.8,611.8,464.55,77.0,FlashReport_July_2025_page37_table1.csv,37,2026-08-28T21:13:50.694502,0,,,,79.0,473.27,2.0
701121,13,2025-07,Construction of New Domestic Terminal Building at Rajahmundry Airport.,Airport Authority of India [AAI],701121,Ministry of Civil Aviation,Aviation & Aviation Infrastructure,Andhra Pradesh,08/2023,08/2025,,347.15,347.15,81.23,49.0,FlashReport_July_2025_page37_table1.csv,37,2026-08-28T21:13:50.694776,0,,,,51.0,90.56,2.0
612183,13,2025-07,Development of New Civil Enclave at Bihta,Airport Authority of India [AAI],612183,Ministry of Civil Aviation,Aviation & Aviation Infrastructure,Bihar,03/2025,09/2027,,1413.0,1413.0,0.0,1.0,FlashReport_July_2025_page37_table1.csv,37,2026-08-28T21:13:50.695098,0,,,,1.0,0.0,0.0
612194,13,2025-07,Development of New Civil Enclave and associated works at Darbhanga Airport,Airport Authority of India [AAI],612194,Ministry of Civil Aviation,Aviation & Aviation Infrastructure,Bihar,07/2024,01/2026,,911.66,911.66,133.01,23.0,FlashReport_July_2025_page37_table1.csv,37,2026-08-28T21:13:50.695238,0,,,,26.0,160.2,3.0
701101,13,2025-07,"Construction of New Domestic Terminal Building [Phase-I and II] and other allied structures at JPNI Airport, Patna",Airport Authority of India [AAI],701101,Ministry of Civil Aviation,Aviation & Aviation Infrastructure,Bihar,10/2018,07/2023,,1216.9,1216.9,1046.48,94.0,FlashReport_July_2025_page37_table1.csv,37,2026-08-28T21:13:50.695395,0,,,,94.0,1096.51,0.0
701105,11,2025-07,Goa Airport Terminal Building Extension Project,Airport Authority of India [AAI],701105,Ministry of Civil Aviation,Aviation & Aviation Infrastructure,Goa,12/2019,12/2021,,255.69,255.69,130.0,88.0,FlashReport_July_2025_page37_table1.csv,37,2026-08-28T21:13:50.695531,0,,,,90.0,130.0,2.0
701126,13,2025-07,"Development of Dholera International Greenfield Airport , Gujarat",Airport Authority of India [AAI],701126,Ministry of Civil Aviation,Aviation & Aviation Infrastructure,Gujarat,07/2022,06/2026,,1305.0,1551.0,666.42,63.0,FlashReport_July_2025_page37_table1.csv,37,2026-08-28T21:13:50.695687,0,,,,64.0,1348.78,1.0
611047,13,2025-07,"Construction of NTB complex including apron, taxi track and other associated civil works and electrical & mechanical installations towards Tawi River side at CA Jammu.",Airport Authority of India [AAI],611047,Ministry of Civil Aviation,Aviation & Aviation Infrastructure,Jammu and Kashmir,07/2023,06/2026,,861.37,861.37,154.3,30.0,FlashReport_July_2025_page37_table1.csv,37,2026-08-28T21:13:50.695863,0,,,,35.0,177.69,5.0
612787,13,2025-07,Construction of New Domestic Terminal Building and Miscellaneous works at Hubli Airport,Airport Authority of India [AAI],612787,Ministry of Civil Aviation,Aviation & Aviation Infrastructure,Karnataka,01/2024,01/2026,,320.47,320.47,56.54,36.0,FlashReport_July_2025_page37_table1.csv,37,2026-08-28T21:13:50.696008,0,,,,38.0,61.79,2.0
612788,13,2025-07,Construction of New Domestic Terminal Building and Miscellaneous Works at Belagavi Airport.,Airport Authority of India [AAI],612788,Ministry of Civil Aviation,Aviation & Aviation Infrastructure,Karnataka,02/2024,01/2026,,322.45,322.45,115.82,48.0,FlashReport_July_2025_page37_table1.csv,37,2026-08-28T21:13:50.696148,0,,,,52.0,121.72,4.0
612789,13,2025-07,"Development of additional RESA on either end on Runway 10-28 at Calicut Airport. Construction of embankment with slope protection, drainage system and associated works for additional RESA on either end on Runway 10-28",Airport Authority of India [AAI],612789,Ministry of Civil Aviation,Aviation & Aviation Infrastructure,Kerala,02/2024,09/2025,,484.57,484.57,74.67,19.0,FlashReport_July_2025_page37_table1.csv,37,2026-08-28T21:13:50.696366,0,,,,21.0,83.95,2.0
400010,13,2025-07,"Construction of Terminal Building & Associated works at Leh Airport, Ladakh",Airport Authority of India [AAI],400010,Ministry of Civil Aviation,Aviation & Aviation Infrastructure,Ladakh,09/2018,09/2021,,480.0,640.0,427.04,67.0,FlashReport_July_2025_page37_table1.csv,37,2026-08-28T21:13:50.696510,0,,,,71.0,434.79,4.0
611570,13,2025-07,"SITC of ATM Automation System and ASMGCS [Including SMR & MLAT] for Mumbai, Navi Mumbai, MOPA [without ASMGCS], HIAL & BIAL",Airport Authority of India [AAI],611570,Ministry of Civil Aviation,Aviation & Aviation Infrastructure,"Multi-States (Goa, Karnataka, Maharashtra, Telangana)",10/2022,09/2025,,500.48,500.48,306.21,74.0,FlashReport_July_2025_page37_table1.csv,37,2026-08-28T21:13:50.697002,0,,,,75.0,332.26,1.0
701127,13,2025-07,Construction of New Passenger Terminal Building for Domestic Operations at Jodhpur Airport.,Airport Authority of India [AAI],701127,Ministry of Civil Aviation,Aviation & Aviation Infrastructure,Rajasthan,04/2023,11/2024,,480.0,480.0,254.71,77.0,FlashReport_July_2025_page37_table1.csv,37,2026-08-28T21:13:50.697147,0,,,,84.0,281.72,7.0
701128,13,2025-07,Construction of New Integrated Passenger Terminal Building at Udaipur Airport,Airport Authority of India [AAI],701128,Ministry of Civil Aviation,Aviation & Aviation Infrastructure,Rajasthan,11/2022,03/2026,,887.0,887.0,312.4,44.0,FlashReport_July_2025_page37_table1.csv,37,2026-08-28T21:13:50.697429,0,,,,49.0,352.82,5.0
611602,13,2025-07,"Modernization of Chennai Airport, Phase II, Part 2",Airport Authority of India [AAI],611602,Ministry of Civil Aviation,Aviation & Aviation Infrastructure,Tamil Nadu,06/2023,07/2025,,1207.0,1207.0,376.47,21.0,FlashReport_July_2025_page37_table1.csv,37,2026-08-28T21:13:50.697819,0,,,,22.0,149.21,1.0
701113,13,2025-07,"Development of Lal Bahadur Shastri International airport, Varanasi including C/o New Terminal Building, Apron Extension, Runway Extension, PTT and allied works.",Airport Authority of India [AAI],701113,,,Uttar Pradesh,07/2024,07/2027,,2869.65,2869.65,302.3,14.0,FlashReport_July_2025_page38_table1.csv,38,2026-08-28T21:13:50.701049,0,,,,16.0,322.98,2.0
701122,13,2025-07,Development of New Integrated Civil Enclave at Agra Airport,Airport Authority of India [AAI],701122,,,Uttar Pradesh,07/2024,07/2026,,579.0,579.0,74.3,14.0,FlashReport_July_2025_page38_table1.csv,38,2026-08-28T21:13:50.701210,0,,,,16.0,76.88,2.0
611495,13,2025-07,Development of New Civil Enclave at Bagdogra Airport,Airport Authority of India [AAI],611495,,,West Bengal,10/2023,01/2027,,1549.0,1549.0,262.41,10.0,FlashReport_July_2025_page38_table1.csv,38,2026-08-28T21:13:50.701354,0,,,,11.0,274.14,1.0
612791,13,2025-07,"Re-Construction of Rigid portions of Secondary Runway, K and A Taxiway and Strengthening of C Taxiway at NSCBI Airport Kolkata.",Airport Authority of India [AAI],612791,,,West Bengal,12/2023,02/2025,,328.3,328.3,98.15,44.0,FlashReport_July_2025_page38_table1.csv,38,2026-08-28T21:13:50.701523,0,,,,45.0,101.26,1.0
400144,13,2025-07,PORDA CHIMTAPANI OCP [10 MTY],South Eastern Coalfields Limited [SECL],400144,Ministry of Coal,Coal,Chhattisgarh,12/2020,03/2029,,2310.12,2310.12,83.66,10.0,FlashReport_July_2025_page38_table1.csv,38,2026-08-28T21:13:50.701978,0,,,,10.0,83.66,0.0
400149,13,2025-07,BAROUD OC EXPANSION [3.0-10.0MTY],South Eastern Coalfields Limited [SECL],400149,Ministry of Coal,Coal,Chhattisgarh,08/2020,03/2029,,2309.8,2309.8,913.03,47.0,FlashReport_July_2025_page38_table1.csv,38,2026-08-28T21:13:50.702368,0,,,,48.0,926.11,1.0
400354,13,2025-07,DIPKA EXPANSION OCP [40 MTY],South Eastern Coalfields Limited [SECL],400354,Ministry of Coal,Coal,Chhattisgarh,12/2020,03/2029,,5241.4,5241.4,2675.0,37.0,FlashReport_July_2025_page38_table1.csv,38,2026-08-28T21:13:50.702496,0,,,,37.0,2830.01,0.0
400424,13,2025-07,GEVRA OC [70 MTY],South Eastern Coalfields Limited [SECL],400424,Ministry of Coal,Coal,Chhattisgarh,03/2016,03/2023,,11816.4,11816.4,5328.96,77.0,FlashReport_July_2025_page38_table1.csv,38,2026-08-28T21:13:50.702620,0,,,,77.0,5328.96,0.0
613798,13,2025-07,AMERA OC RCE [1.0 MTY],South Eastern Coalfields Limited [SECL],613798,Ministry of Coal,Coal,Chhattisgarh,02/2015,03/2026,,335.97,335.97,87.47,42.0,FlashReport_July_2025_page38_table1.csv,38,2026-08-28T21:13:50.702870,0,,,,42.0,88.21,0.0
613799,13,2025-07,AMGAON OC RCE [1.0 MTY],South Eastern Coalfields Limited [SECL],613799,Ministry of Coal,Coal,Chhattisgarh,07/2015,03/2026,,316.11,316.11,188.53,71.0,FlashReport_July_2025_page38_table1.csv,38,2026-08-28T21:13:50.703036,0,,,,72.0,188.6,1.0
613800,13,2025-07,JAGANNATHPUR OC RCE PROJECT[3.0 MTY],South Eastern Coalfields Limited [SECL],613800,Ministry of Coal,Coal,Chhattisgarh,07/2016,03/2025,,459.49,459.49,274.35,92.0,FlashReport_July_2025_page38_table1.csv,38,2026-08-28T21:13:50.703170,0,,,,92.0,274.35,0.0
613801,13,2025-07,MAHAMAYA OCP [1.50 MTY],South Eastern Coalfields Limited [SECL],613801,Ministry of Coal,Coal,Chhattisgarh,05/2018,03/2026,,410.26,410.26,169.3,38.0,FlashReport_July_2025_page38_table1.csv,38,2026-08-28T21:13:50.703294,0,,,,38.0,181.23,0.0
615191,13,2025-07,KATKONA RO UG MINE,South Eastern Coalfields Limited [SECL],615191,Ministry of Coal,Coal,Chhattisgarh,01/2023,03/2029,,329.21,329.21,60.3,2.0,FlashReport_July_2025_page38_table1.csv,38,2026-08-28T21:13:50.703425,0,,,,2.0,60.3,0.0
616234,13,2025-07,PELMA OC MDO,South Eastern Coalfields Limited [SECL],616234,Ministry of Coal,Coal,Chhattisgarh,10/2022,03/2033,,1725.04,1725.04,15.63,17.0,FlashReport_July_2025_page38_table1.csv,38,2026-08-28T21:13:50.703549,0,,,,17.0,15.66,0.0
617287,13,2025-07,KUSMUNDA OC EXPANSION PROJECT 50-75 MTY,SECL - CIL,617287,Ministry of Coal,Coal,Chhattisgarh,11/2024,03/2030,,4516.88,4516.88,16.97,3.0,FlashReport_July_2025_page38_table1.csv,38,2026-08-28T21:13:50.703676,0,,,,3.0,16.97,0.0
617288,13,2025-07,MANIKPUR OC EXPANSION PROJECT 7 MTY,South Eastern Coalfields Limited [SECL],617288,Ministry of Coal,Coal,Chhattisgarh,01/2025,03/2029,,382.61,382.61,0.86,1.0,FlashReport_July_2025_page38_table1.csv,38,2026-08-28T21:13:50.703807,0,,,,1.0,0.86,0.0
400018,13,2025-07,HURA C OCP,ECL - CIL,400018,Ministry of Coal,Coal,Jharkhand,08/2022,03/2029,,859.41,859.41,450.47,62.0,FlashReport_July_2025_page38_table1.csv,38,2026-08-28T21:13:50.704049,0,,,,62.0,450.76,0.0
400073,13,2025-07,KONAR EXPANSION OCP,Ministry of Coal,400073,Ministry of Coal,Coal,Jharkhand,01/2022,03/2032,,799.34,799.34,426.16,46.0,FlashReport_July_2025_page38_table1.csv,38,2026-08-28T21:13:50.704178,0,,,,45.0,424.01,-1.0
400074,13,2025-07,KARO EXPANSION OCP,Ministry of Coal,400074,Ministry of Coal,Coal,Jharkhand,01/2022,03/2029,,908.47,908.47,251.79,22.0,FlashReport_July_2025_page38_table1.csv,38,2026-08-28T21:13:50.704301,0,,,,22.0,269.18,0.0
400136,13,2025-07,SANGHMITRA OC,Ministry of Coal,400136,Ministry of Coal,Coal,Jharkhand,03/2027,03/2032,,2660.0,2660.0,0.0,0.0,FlashReport_July_2025_page38_table1.csv,38,2026-08-28T21:13:50.704545,0,,,,0.0,0.0,0.0
400138,13,2025-07,CHANDRAGUPT OCP,Ministry of Coal,400138,Ministry of Coal,Coal,Jharkhand,08/2020,03/2032,,973.5,973.5,440.32,15.0,FlashReport_July_2025_page38_table1.csv,38,2026-08-28T21:13:50.704641,0,,,,25.0,440.56,10.0
400139,13,2025-07,KOTRE BASANTPUR PACHMO OCP,Ministry of Coal,400139,Ministry of Coal,Coal,Jharkhand,08/2020,03/2032,,861.06,625.4,441.05,41.0,FlashReport_July_2025_page38_table1.csv,38,2026-08-28T21:13:50.704716,0,,,,42.0,455.95,1.0
400142,13,2025-07,Pachwara South Coal Block,NLC India Limited [NLCIL],400142,Ministry of Coal,Coal,Jharkhand,12/2019,09/2028,,2242.9,2242.9,1165.64,54.0,FlashReport_July_2025_page38_table1.csv,38,2026-08-28T21:13:50.704811,0,,,,74.0,1170.75,20.0
400150,13,2025-07,RPR MAGADH EXP OCP,Ministry of Coal,400150,,,Jharkhand,08/2020,03/2028,,7254.37,7254.37,1534.64,38.0,FlashReport_July_2025_page39_table1.csv,39,2026-08-28T21:13:50.706398,0,,,,38.0,1535.31,0.0
400151,13,2025-07,NORTH URIMARI EXPANSION OCP,Ministry of Coal,400151,,,Jharkhand,07/2021,03/2029,,778.8,778.8,695.11,67.0,FlashReport_July_2025_page39_table1.csv,39,2026-08-28T21:13:50.706512,0,,,,67.0,695.99,0.0
400153,13,2025-07,EPR ROHINI - KARKETTA OCP,Ministry of Coal,400153,,,Jharkhand,01/2021,03/2028,,1020.42,1020.42,83.95,20.0,FlashReport_July_2025_page39_table1.csv,39,2026-08-28T21:13:50.706585,0,,,,20.0,83.95,0.0
400154,13,2025-07,EPR PUNDI OCP,Ministry of Coal,400154,,,Jharkhand,11/2020,03/2027,,713.35,713.35,236.57,10.0,FlashReport_July_2025_page39_table1.csv,39,2026-08-28T21:13:50.706655,0,,,,10.0,236.58,0.0
400155,13,2025-07,EPR ASHOK OC,Ministry of Coal,400155,,,Jharkhand,05/2021,03/2028,,2898.28,2898.28,176.6,21.0,FlashReport_July_2025_page39_table1.csv,39,2026-08-28T21:13:50.706722,0,,,,22.0,178.51,1.0
400156,13,2025-07,EPR AMRAPALI OCP,Ministry of Coal,400156,,,Jharkhand,02/2020,03/2028,,5136.15,5136.15,1125.18,43.0,FlashReport_July_2025_page39_table1.csv,39,2026-08-28T21:13:50.706788,0,,,,43.0,1154.6,0.0
400160,13,2025-07,RAJRAPPA RCE OCP,Ministry of Coal,400160,,,Jharkhand,12/2009,03/2016,,510.85,510.85,488.57,76.0,FlashReport_July_2025_page39_table1.csv,39,2026-08-28T21:13:50.706854,0,,,,76.0,488.67,0.0
400172,13,2025-07,CHITRA EAST OC,Eastern Coal Fields Limited [ECL],400172,,,Jharkhand,08/2018,03/2026,,513.99,513.99,228.71,51.0,FlashReport_July_2025_page39_table1.csv,39,2026-08-28T21:13:50.706923,0,,,,51.0,229.01,0.0
400352,13,2025-07,JHARKHAND-LAIYO OCP,Ministry of Coal,400352,,,Jharkhand,08/2020,03/2031,,764.57,764.57,145.81,25.0,FlashReport_July_2025_page39_table1.csv,39,2026-08-28T21:13:50.707020,0,,,,29.0,145.81,4.0
400425,13,2025-07,MOONIDIH XV SEAM UG,BCCL - CIL,400425,,,Jharkhand,08/2011,03/2019,,1230.27,1230.27,624.17,81.0,FlashReport_July_2025_page39_table1.csv,39,2026-08-28T21:13:50.707139,0,,,,81.0,626.63,0.0
611017,10,2025-07,2.5 MTPA PATHERDIH NLW WASHERY,Ministry of Coal,611017,,,Jharkhand,04/2016,04/2018,,334.27,334.27,138.69,48.0,FlashReport_July_2025_page39_table1.csv,39,2026-08-28T21:13:50.707213,0,,,,48.0,140.51,0.0
611864,13,2025-07,AMALAGAMATED NTST KUJAMA OCP 8.5MTY,Ministry of Coal,611864,,,Jharkhand,01/2023,03/2030,,4011.85,4011.85,398.5,28.0,FlashReport_July_2025_page39_table1.csv,39,2026-08-28T21:13:50.707282,0,,,,28.0,398.5,0.0
613808,13,2025-07,MURAIDIH UG PROJECT,Ministry of Coal,613808,,,Jharkhand,02/2011,04/2014,,339.87,339.87,190.65,70.0,FlashReport_July_2025_page39_table1.csv,39,2026-08-28T21:13:50.707347,0,,,,70.0,191.0,0.0
615349,13,2025-07,TAPIN SOUTH EXPN,Ministry of Coal,615349,,,Jharkhand,11/2020,03/2028,,230.41,230.41,21.0,20.0,FlashReport_July_2025_page39_table1.csv,39,2026-08-28T21:13:50.707414,0,,,,20.0,22.02,0.0
615822,13,2025-07,SIRKA OC,Ministry of Coal,615822,,,Jharkhand,05/2020,03/2028,,222.82,222.82,139.31,60.0,FlashReport_July_2025_page39_table1.csv,39,2026-08-28T21:13:50.707478,0,,,,53.0,139.31,-7.0
615843,13,2025-07,TETARIAKHAR OC,Ministry of Coal,615843,,,Jharkhand,11/2019,03/2025,,243.52,243.52,44.64,28.0,FlashReport_July_2025_page39_table1.csv,39,2026-08-28T21:13:50.707543,0,,,,30.0,44.64,2.0
616225,13,2025-07,CHUPERBHITA SIMLONG OCP MDO 6 MTY,Eastern Coal Fields Limited [ECL],616225,,,Jharkhand,12/2023,03/2037,,979.08,979.08,0.0,0.0,FlashReport_July_2025_page39_table1.csv,39,2026-08-28T21:13:50.707623,0,,,,0.0,0.0,0.0
616236,13,2025-07,JARANGDIH EXPN. OCP 1.5 MTY,CCL - CIL,616236,,,Jharkhand,02/2020,03/2029,,414.37,414.37,85.6,26.0,FlashReport_July_2025_page39_table1.csv,39,2026-08-28T21:13:50.707695,0,,,,33.0,85.6,7.0
616253,13,2025-07,BLOCK E OCP,Ministry of Coal,616253,,,Jharkhand,03/2024,03/2029,,5850.83,5850.83,0.0,2.0,FlashReport_July_2025_page39_table1.csv,39,2026-08-28T21:13:50.707766,0,,,,3.0,20.32,1.0
400148,13,2025-07,AMADAND OCP[4.0MTY],Ministry of Coal,400148,,,Madhya Pradesh,03/2016,03/2021,,869.44,869.44,274.45,75.0,FlashReport_July_2025_page39_table1.csv,39,2026-08-28T21:13:50.707835,0,,,,75.0,273.45,0.0
400162,13,2025-07,BLOCK B EXPANSION [3.5 TO 8.0 MTPA] OPENCAST COAL MINING PROJECT,Northern Coalfields Limited [NCL],400162,,,Madhya Pradesh,07/2019,03/2023,,998.71,998.71,458.01,46.0,FlashReport_July_2025_page39_table1.csv,39,2026-08-28T21:13:50.708004,0,,,,47.0,457.2,1.0
400321,13,2025-07,NIGAHI EXPANSION [15 TO 25 MTPA] OPENCAST MINING PROJECT,Northern Coalfields Limited [NCL],400321,,,Madhya Pradesh,11/2020,03/2025,,1729.68,1729.68,772.91,44.0,FlashReport_July_2025_page39_table1.csv,39,2026-08-28T21:13:50.708107,0,,,,48.0,804.11,4.0
613802,13,2025-07,KANCHAN OC EXP,South Eastern Coalfields Limited [SECL],613802,,,Madhya Pradesh,12/2014,03/2026,,371.04,371.04,144.61,47.0,FlashReport_July_2025_page39_table1.csv,39,2026-08-28T21:13:50.708199,0,,,,47.0,144.61,0.0
613803,13,2025-07,JHIRIA WEST OCP [1.5 MTY],South Eastern Coalfields Limited [SECL],613803,,,Madhya Pradesh,01/2024,03/2026,,366.94,366.94,25.07,41.0,FlashReport_July_2025_page39_table1.csv,39,2026-08-28T21:13:50.708272,0,,,,41.0,34.05,0.0
613804,13,2025-07,RPR TAWA-III UG 0.84 MTY,WCL - CIL,613804,,,Madhya Pradesh,12/2021,03/2027,,314.09,314.09,5.7,17.0,FlashReport_July_2025_page39_table1.csv,39,2026-08-28T21:13:50.708340,0,,,,17.0,5.79,0.0
615185,13,2025-07,AMALGAMATED DHANKASA & JAMUNIA UG,Western Coalfields Limited [WCL],615185,,,Madhya Pradesh,09/2022,03/2027,,399.2,399.2,72.21,67.0,FlashReport_July_2025_page39_table1.csv,39,2026-08-28T21:13:50.708417,0,,,,66.0,91.67,-1.0
615187,13,2025-07,RPR OF VISHNUPURI UG TO OC,Western Coalfields Limited [WCL],615187,,,Madhya Pradesh,11/2022,03/2029,,220.62,220.62,0.0,11.0,FlashReport_July_2025_page39_table1.csv,39,2026-08-28T21:13:50.708493,0,,,,11.0,0.0,0.0
615194,13,2025-07,URDHAN EXPANSION OC COST PLUS,Western Coalfields Limited [WCL],615194,,,Madhya Pradesh,01/2023,03/2031,,206.88,206.88,23.22,1.0,FlashReport_July_2025_page39_table1.csv,39,2026-08-28T21:13:50.708564,0,,,,1.0,27.19,0.0
